Equation,Answer
46 + 93 = ,139
52 - 65 = ,-13
1593 / 59 = ,27
68 + 72 = ,140
22 - 52 = ,-30
4080 / 48 = ,85
1656 / 18 = ,92
20 - 11 = ,9
25 + 24 = ,49
5772 / 74 = ,78
69 + 88 = ,157
61 * 19 = ,1159
1062 / 18 = ,59
979 / 11 = ,89
61 + 56 = ,117
40 + 45 = ,85
3 + 42 = ,45
21 + 55 = ,76
3 * 35 = ,105
65 - 17 = ,48
83 + 12 = ,95
46 * 83 = ,3818
89 / 1 = ,89
39 - 61 = ,-22
70 + 12 = ,82
2 * 15 = ,30
96 * 95 = ,9120
86 - 42 = ,44
5850 / 90 = ,65
54 - 62 = ,-8
46 - 16 = ,30
48 + 59 = ,107
8640 / 90 = ,96
4 + 99 = ,103
82 - 70 = ,12
49 + 47 = ,96
3818 / 46 = ,83
43 * 40 = ,1720
100 + 69 = ,169
25 + 40 = ,65
6 * 72 = ,432
64 - 30 = ,34
73 + 100 = ,173
83 + 49 = ,132
3588 / 39 = ,92
85 * 36 = ,3060
952 / 56 = ,17
660 / 22 = ,30
77 * 43 = ,3311
64 * 43 = ,2752
76 * 7 = ,532
31 * 44 = ,1364
91 + 39 = ,130
4480 / 80 = ,56
7410 / 95 = ,78
6885 / 81 = ,85
99 * 21 = ,2079
4896 / 51 = ,96
44 / 44 = ,1
4316 / 52 = ,83
7 - 70 = ,-63
450 / 45 = ,10
714 / 21 = ,34
13 + 59 = ,72
608 / 38 = ,16
49 * 11 = ,539
55 + 89 = ,144
100 * 66 = ,6600
91 - 31 = ,60
83 + 69 = ,152
4536 / 81 = ,56
2059 / 29 = ,71
23 - 48 = ,-25
53 * 59 = ,3127
1400 / 28 = ,50
45 - 97 = ,-52
1258 / 34 = ,37
96 + 81 = ,177
100 + 97 = ,197
89 * 21 = ,1869
6 - 61 = ,-55
83 - 45 = ,38
92 * 67 = ,6164
66 * 98 = ,6468
2 - 81 = ,-79
57 + 17 = ,74
87 + 40 = ,127
2356 / 62 = ,38
5760 / 72 = ,80
1 + 35 = ,36
72 - 93 = ,-21
65 + 12 = ,77
5546 / 94 = ,59
16 * 90 = ,1440
85 - 27 = ,58
183 / 3 = ,61
38 - 87 = ,-49
45 * 54 = ,2430
188 / 47 = ,4
57 - 81 = ,-24
1104 / 16 = ,69
10 - 94 = ,-84
6 * 9 = ,54
89 + 53 = ,142
89 - 89 = ,0
56 - 79 = ,-23
56 - 49 = ,7
2352 / 98 = ,24
81 - 81 = ,0
22 * 41 = ,902
66 + 84 = ,150
3 + 71 = ,74
7 * 77 = ,539
22 - 94 = ,-72
648 / 24 = ,27
48 + 6 = ,54
40 + 32 = ,72
82 * 17 = ,1394
20 * 36 = ,720
54 - 88 = ,-34
12 / 2 = ,6
1975 / 25 = ,79
30 + 66 = ,96
40 + 94 = ,134
10 * 65 = ,650
48 * 59 = ,2832
42 - 85 = ,-43
71 - 14 = ,57
50 - 47 = ,3
9024 / 94 = ,96
51 + 35 = ,86
2244 / 68 = ,33
10 * 78 = ,780
2967 / 69 = ,43
7546 / 77 = ,98
611 / 47 = ,13
21 + 41 = ,62
76 * 9 = ,684
775 / 25 = ,31
16 * 40 = ,640
989 / 23 = ,43
86 - 50 = ,36
17 + 19 = ,36
67 - 7 = ,60
2 - 24 = ,-22
96 - 24 = ,72
99 + 76 = ,175
9 + 73 = ,82
15 - 79 = ,-64
189 / 27 = ,7
20 * 98 = ,1960
2166 / 38 = ,57
3840 / 40 = ,96
31 - 32 = ,-1
7980 / 95 = ,84
19 - 10 = ,9
100 + 48 = ,148
330 / 5 = ,66
3978 / 51 = ,78
1826 / 83 = ,22
72 * 60 = ,4320
88 + 64 = ,152
37 + 27 = ,64
76 + 49 = ,125
59 + 72 = ,131
41 + 85 = ,126
16 + 93 = ,109
56 * 41 = ,2296
95 + 67 = ,162
73 - 81 = ,-8
2910 / 30 = ,97
7 - 52 = ,-45
2500 / 50 = ,50
46 + 54 = ,100
6210 / 90 = ,69
93 - 39 = ,54
61 * 34 = ,2074
27 * 68 = ,1836
100 - 27 = ,73
29 - 71 = ,-42
56 + 88 = ,144
65 - 97 = ,-32
8 - 10 = ,-2
33 + 55 = ,88
72 * 98 = ,7056
2960 / 74 = ,40
71 + 90 = ,161
42 * 78 = ,3276
2755 / 29 = ,95
67 * 40 = ,2680
91 + 66 = ,157
86 - 22 = ,64
56 * 1 = ,56
104 / 52 = ,2
76 * 52 = ,3952
1406 / 19 = ,74
44 * 69 = ,3036
57 * 20 = ,1140
6 * 60 = ,360
2065 / 35 = ,59
63 + 76 = ,139
598 / 13 = ,46
25 + 83 = ,108
95 + 61 = ,156
55 * 48 = ,2640
126 / 6 = ,21
40 - 89 = ,-49
71 - 8 = ,63
32 + 18 = ,50
76 + 7 = ,83
12 / 12 = ,1
98 - 64 = ,34
9702 / 98 = ,99
70 - 80 = ,-10
94 * 93 = ,8742
4480 / 80 = ,56
57 * 24 = ,1368
6930 / 99 = ,70
854 / 14 = ,61
40 - 46 = ,-6
42 * 54 = ,2268
5904 / 82 = ,72
43 * 23 = ,989
54 * 31 = ,1674
345 / 69 = ,5
12 - 64 = ,-52
3 * 27 = ,81
7 * 2 = ,14
52 + 53 = ,105
1152 / 64 = ,18
59 - 59 = ,0
48 - 98 = ,-50
77 + 4 = ,81
17 + 45 = ,62
57 + 71 = ,128
17 + 2 = ,19
72 - 24 = ,48
93 - 1 = ,92
1683 / 17 = ,99
90 * 8 = ,720
41 + 1 = ,42
2070 / 46 = ,45
1653 / 87 = ,19
1316 / 47 = ,28
26 + 43 = ,69
52 * 69 = ,3588
2856 / 84 = ,34
44 - 49 = ,-5
83 + 22 = ,105
6688 / 76 = ,88
67 * 82 = ,5494
39 + 72 = ,111
54 * 7 = ,378
81 * 69 = ,5589
58 + 41 = ,99
16 + 52 = ,68
31 + 86 = ,117
78 * 4 = ,312
59 + 93 = ,152
2132 / 52 = ,41
61 + 44 = ,105
28 * 58 = ,1624
26 - 98 = ,-72
86 - 74 = ,12
1764 / 49 = ,36
14 + 24 = ,38
56 * 4 = ,224
51 - 12 = ,39
414 / 6 = ,69
2205 / 35 = ,63
34 * 44 = ,1496
55 + 30 = ,85
6 - 33 = ,-27
126 / 14 = ,9
36 - 90 = ,-54
83 + 55 = ,138
53 * 39 = ,2067
8712 / 99 = ,88
47 + 63 = ,110
395 / 5 = ,79
12 * 54 = ,648
97 + 92 = ,189
2091 / 41 = ,51
672 / 56 = ,12
100 + 1 = ,101
4 - 73 = ,-69
26 + 17 = ,43
912 / 16 = ,57
92 + 26 = ,118
52 + 98 = ,150
1392 / 48 = ,29
54 + 9 = ,63
714 / 34 = ,21
14 + 19 = ,33
52 - 25 = ,27
51 - 61 = ,-10
75 + 17 = ,92
40 / 1 = ,40
25 + 85 = ,110
33 * 67 = ,2211
83 - 35 = ,48
42 + 38 = ,80
1776 / 74 = ,24
56 * 83 = ,4648
18 - 62 = ,-44
59 + 60 = ,119
60 + 29 = ,89
57 - 53 = ,4
97 + 5 = ,102
43 - 15 = ,28
48 - 77 = ,-29
87 + 32 = ,119
95 * 3 = ,285
86 + 71 = ,157
70 + 82 = ,152
33 * 82 = ,2706
1479 / 17 = ,87
5472 / 76 = ,72
69 + 37 = ,106
13 + 67 = ,80
572 / 26 = ,22
2090 / 95 = ,22
1628 / 44 = ,37
83 + 21 = ,104
53 - 19 = ,34
736 / 8 = ,92
75 * 57 = ,4275
57 + 95 = ,152
29 * 95 = ,2755
84 / 42 = ,2
85 + 99 = ,184
66 * 47 = ,3102
2914 / 94 = ,31
1 + 64 = ,65
530 / 53 = ,10
63 * 86 = ,5418
25 * 65 = ,1625
33 * 72 = ,2376
2436 / 58 = ,42
1617 / 49 = ,33
37 * 94 = ,3478
86 * 72 = ,6192
83 + 10 = ,93
1743 / 83 = ,21
2184 / 28 = ,78
3440 / 43 = ,80
1343 / 17 = ,79
75 - 58 = ,17
62 + 20 = ,82
18 * 64 = ,1152
24 - 22 = ,2
34 - 12 = ,22
8 - 79 = ,-71
925 / 37 = ,25
71 - 68 = ,3
4662 / 74 = ,63
48 + 87 = ,135
95 - 62 = ,33
7 - 68 = ,-61
61 * 12 = ,732
10 + 94 = ,104
45 - 8 = ,37
240 / 30 = ,8
20 - 17 = ,3
82 - 55 = ,27
97 - 51 = ,46
36 - 3 = ,33
40 + 34 = ,74
49 + 44 = ,93
5 - 88 = ,-83
1350 / 30 = ,45
27 + 37 = ,64
11 * 96 = ,1056
2 - 26 = ,-24
1235 / 65 = ,19
20 + 92 = ,112
30 - 28 = ,2
12 + 94 = ,106
23 * 84 = ,1932
7614 / 81 = ,94
33 + 18 = ,51
32 + 24 = ,56
71 * 36 = ,2556
1450 / 50 = ,29
20 * 74 = ,1480
66 - 72 = ,-6
70 - 53 = ,17
266 / 19 = ,14
24 + 64 = ,88
26 + 53 = ,79
100 + 45 = ,145
35 * 93 = ,3255
96 + 5 = ,101
61 * 79 = ,4819
85 - 33 = ,52
4368 / 84 = ,52
90 - 77 = ,13
31 * 35 = ,1085
10 + 20 = ,30
95 - 33 = ,62
37 - 97 = ,-60
308 / 4 = ,77
832 / 64 = ,13
9 - 58 = ,-49
73 * 33 = ,2409
59 + 27 = ,86
66 * 25 = ,1650
28 + 67 = ,95
5548 / 73 = ,76
47 - 21 = ,26
7 * 54 = ,378
395 / 5 = ,79
24 - 56 = ,-32
73 * 76 = ,5548
429 / 33 = ,13
23 + 40 = ,63
8 + 15 = ,23
912 / 24 = ,38
2958 / 34 = ,87
47 - 83 = ,-36
8 * 46 = ,368
66 - 7 = ,59
79 + 89 = ,168
61 - 16 = ,45
90 * 69 = ,6210
72 + 31 = ,103
84 + 37 = ,121
74 + 54 = ,128
16 - 86 = ,-70
69 * 70 = ,4830
14 * 26 = ,364
33 * 19 = ,627
73 * 80 = ,5840
2170 / 35 = ,62
4662 / 74 = ,63
98 * 20 = ,1960
11 - 81 = ,-70
70 * 27 = ,1890
462 / 33 = ,14
98 - 37 = ,61
76 + 86 = ,162
63 + 99 = ,162
4012 / 59 = ,68
4 - 38 = ,-34
16 - 67 = ,-51
2964 / 39 = ,76
47 - 82 = ,-35
42 * 38 = ,1596
20 + 77 = ,97
89 * 3 = ,267
72 - 90 = ,-18
17 + 71 = ,88
23 * 7 = ,161
288 / 16 = ,18
72 + 43 = ,115
37 + 5 = ,42
2220 / 30 = ,74
59 * 54 = ,3186
17 * 89 = ,1513
22 + 79 = ,101
48 - 12 = ,36
97 + 24 = ,121
22 * 80 = ,1760
97 - 40 = ,57
4896 / 68 = ,72
4230 / 47 = ,90
73 + 93 = ,166
1127 / 23 = ,49
85 - 80 = ,5
522 / 29 = ,18
10 * 43 = ,430
96 + 8 = ,104
75 + 10 = ,85
99 / 33 = ,3
5658 / 69 = ,82
5712 / 84 = ,68
86 * 16 = ,1376
40 - 85 = ,-45
46 + 8 = ,54
23 - 11 = ,12
3002 / 38 = ,79
10 - 24 = ,-14
23 * 68 = ,1564
48 + 75 = ,123
300 / 25 = ,12
68 - 60 = ,8
98 - 73 = ,25
68 - 50 = ,18
83 - 30 = ,53
4277 / 91 = ,47
100 - 22 = ,78
57 + 42 = ,99
79 * 96 = ,7584
3933 / 57 = ,69
53 * 80 = ,4240
276 / 69 = ,4
3060 / 60 = ,51
50 * 28 = ,1400
51 - 13 = ,38
86 * 54 = ,4644
91 * 20 = ,1820
765 / 15 = ,51
83 - 50 = ,33
89 + 4 = ,93
77 + 44 = ,121
36 + 38 = ,74
50 - 98 = ,-48
49 - 70 = ,-21
99 * 38 = ,3762
1157 / 89 = ,13
73 * 21 = ,1533
5346 / 99 = ,54
1064 / 56 = ,19
1 + 65 = ,66
60 + 94 = ,154
51 * 90 = ,4590
3854 / 41 = ,94
63 * 5 = ,315
95 * 21 = ,1995
61 - 91 = ,-30
690 / 10 = ,69
1587 / 69 = ,23
1176 / 21 = ,56
56 * 65 = ,3640
2132 / 82 = ,26
2482 / 73 = ,34
8930 / 95 = ,94
64 * 34 = ,2176
49 - 73 = ,-24
88 + 43 = ,131
83 - 25 = ,58
58 + 36 = ,94
50 + 56 = ,106
3720 / 60 = ,62
40 + 77 = ,117
20 + 48 = ,68
9 * 49 = ,441
855 / 15 = ,57
46 - 99 = ,-53
91 - 5 = ,86
61 - 85 = ,-24
1763 / 43 = ,41
39 * 15 = ,585
80 + 47 = ,127
690 / 46 = ,15
52 + 92 = ,144
86 * 66 = ,5676
27 - 79 = ,-52
3008 / 47 = ,64
82 * 86 = ,7052
441 / 49 = ,9
11 * 38 = ,418
1254 / 19 = ,66
19 * 3 = ,57
2494 / 43 = ,58
96 * 36 = ,3456
10 * 33 = ,330
41 * 51 = ,2091
31 + 48 = ,79
39 * 47 = ,1833
69 * 24 = ,1656
88 + 54 = ,142
5460 / 65 = ,84
7 * 34 = ,238
4 + 38 = ,42
33 - 65 = ,-32
34 + 98 = ,132
30 * 37 = ,1110
55 + 66 = ,121
748 / 68 = ,11
14 - 47 = ,-33
2430 / 30 = ,81
94 - 87 = ,7
53 * 30 = ,1590
81 * 94 = ,7614
88 - 73 = ,15
56 * 38 = ,2128
54 * 9 = ,486
14 - 37 = ,-23
29 * 40 = ,1160
2975 / 85 = ,35
2652 / 51 = ,52
64 * 8 = ,512
78 - 83 = ,-5
98 + 9 = ,107
77 - 75 = ,2
1960 / 40 = ,49
78 - 74 = ,4
50 + 4 = ,54
25 * 10 = ,250
49 * 49 = ,2401
2 + 12 = ,14
95 + 82 = ,177
990 / 90 = ,11
10 - 13 = ,-3
41 * 85 = ,3485
18 * 100 = ,1800
75 + 10 = ,85
40 * 58 = ,2320
100 + 41 = ,141
48 - 46 = ,2
59 * 16 = ,944
800 / 25 = ,32
55 - 95 = ,-40
13 - 10 = ,3
24 - 15 = ,9
60 * 63 = ,3780
96 - 48 = ,48
56 * 11 = ,616
18 + 13 = ,31
66 * 49 = ,3234
48 * 95 = ,4560
7161 / 77 = ,93
58 + 32 = ,90
42 * 38 = ,1596
2680 / 40 = ,67
4 - 38 = ,-34
60 - 83 = ,-23
46 - 19 = ,27
2070 / 69 = ,30
924 / 22 = ,42
12 - 14 = ,-2
66 * 17 = ,1122
19 + 36 = ,55
1 + 48 = ,49
1209 / 93 = ,13
43 + 31 = ,74
31 + 17 = ,48
26 * 79 = ,2054
83 - 82 = ,1
528 / 16 = ,33
92 - 32 = ,60
46 * 48 = ,2208
4950 / 50 = ,99
95 - 46 = ,49
4020 / 67 = ,60
65 - 29 = ,36
1330 / 70 = ,19
17 - 72 = ,-55
10 + 38 = ,48
2 - 25 = ,-23
73 + 90 = ,163
33 + 90 = ,123
12 + 11 = ,23
22 + 38 = ,60
517 / 11 = ,47
86 * 1 = ,86
63 - 59 = ,4
4 - 61 = ,-57
52 + 90 = ,142
531 / 9 = ,59
64 - 40 = ,24
4 * 3 = ,12
1224 / 68 = ,18
36 * 9 = ,324
96 * 21 = ,2016
29 * 39 = ,1131
9 * 22 = ,198
48 - 44 = ,4
34 + 53 = ,87
70 * 70 = ,4900
70 * 3 = ,210
2 + 39 = ,41
35 + 11 = ,46
784 / 8 = ,98
41 - 31 = ,10
11 + 50 = ,61
56 + 71 = ,127
9118 / 94 = ,97
33 * 68 = ,2244
22 * 9 = ,198
170 / 10 = ,17
69 * 77 = ,5313
44 - 96 = ,-52
3888 / 81 = ,48
90 - 70 = ,20
56 + 83 = ,139
37 * 37 = ,1369
36 + 38 = ,74
4425 / 75 = ,59
21 - 69 = ,-48
79 - 78 = ,1
45 * 4 = ,180
15 + 46 = ,61
89 + 17 = ,106
80 * 99 = ,7920
32 / 8 = ,4
3 - 74 = ,-71
51 - 24 = ,27
67 * 12 = ,804
97 * 32 = ,3104
72 - 30 = ,42
5428 / 59 = ,92
5800 / 58 = ,100
96 - 92 = ,4
1166 / 22 = ,53
4576 / 52 = ,88
2744 / 49 = ,56
385 / 7 = ,55
58 - 91 = ,-33
1 - 81 = ,-80
3900 / 60 = ,65
55 + 59 = ,114
9 - 30 = ,-21
50 + 62 = ,112
100 - 14 = ,86
46 - 48 = ,-2
754 / 26 = ,29
429 / 39 = ,11
85 - 76 = ,9
6696 / 93 = ,72
47 * 5 = ,235
92 - 50 = ,42
33 * 15 = ,495
1440 / 18 = ,80
2915 / 53 = ,55
8649 / 93 = ,93
60 * 10 = ,600
46 - 34 = ,12
85 + 38 = ,123
2046 / 31 = ,66
65 - 93 = ,-28
64 * 87 = ,5568
92 - 92 = ,0
98 - 27 = ,71
702 / 39 = ,18
4 - 43 = ,-39
53 + 15 = ,68
86 - 11 = ,75
29 - 67 = ,-38
80 - 24 = ,56
71 + 58 = ,129
3910 / 85 = ,46
8096 / 92 = ,88
42 + 63 = ,105
83 * 20 = ,1660
59 + 53 = ,112
74 - 87 = ,-13
95 - 65 = ,30
39 + 83 = ,122
76 - 68 = ,8
55 + 24 = ,79
72 * 75 = ,5400
465 / 15 = ,31
92 - 13 = ,79
32 * 58 = ,1856
29 + 38 = ,67
79 - 34 = ,45
3 - 81 = ,-78
34 * 44 = ,1496
420 / 28 = ,15
78 + 31 = ,109
90 * 85 = ,7650
5 + 27 = ,32
6603 / 93 = ,71
7 * 16 = ,112
4 - 44 = ,-40
1258 / 37 = ,34
78 + 44 = ,122
1372 / 98 = ,14
27 - 88 = ,-61
8 * 37 = ,296
71 - 14 = ,57
3 + 18 = ,21
87 * 59 = ,5133
1032 / 86 = ,12
2350 / 47 = ,50
46 + 50 = ,96
21 - 55 = ,-34
7 * 8 = ,56
77 + 35 = ,112
315 / 21 = ,15
480 / 15 = ,32
33 + 89 = ,122
63 * 99 = ,6237
71 + 9 = ,80
69 - 65 = ,4
61 * 77 = ,4697
960 / 40 = ,24
2 - 84 = ,-82
989 / 43 = ,23
37 * 57 = ,2109
12 * 95 = ,1140
2924 / 43 = ,68
17 * 89 = ,1513
85 - 70 = ,15
1734 / 34 = ,51
272 / 34 = ,8
94 - 22 = ,72
1750 / 70 = ,25
36 + 32 = ,68
45 - 98 = ,-53
5040 / 72 = ,70
68 * 8 = ,544
7031 / 89 = ,79
60 + 50 = ,110
57 * 73 = ,4161
40 + 80 = ,120
40 * 2 = ,80
77 - 9 = ,68
5 * 72 = ,360
77 * 53 = ,4081
6 - 100 = ,-94
99 - 16 = ,83
51 + 91 = ,142
5400 / 60 = ,90
20 * 80 = ,1600
65 * 11 = ,715
54 * 52 = ,2808
609 / 7 = ,87
25 * 69 = ,1725
7626 / 93 = ,82
51 - 3 = ,48
58 + 83 = ,141
100 * 35 = ,3500
89 + 58 = ,147
45 * 89 = ,4005
95 * 4 = ,380
24 - 48 = ,-24
8 * 88 = ,704
86 - 38 = ,48
16 + 53 = ,69
1470 / 98 = ,15
71 - 62 = ,9
1120 / 28 = ,40
39 * 91 = ,3549
80 * 17 = ,1360
5490 / 61 = ,90
70 - 55 = ,15
55 + 83 = ,138
3540 / 60 = ,59
48 - 65 = ,-17
83 + 24 = ,107
1368 / 24 = ,57
28 + 9 = ,37
8415 / 85 = ,99
3068 / 59 = ,52
1722 / 21 = ,82
88 * 56 = ,4928
23 - 56 = ,-33
1344 / 14 = ,96
56 * 44 = ,2464
22 * 80 = ,1760
52 + 95 = ,147
23 * 82 = ,1886
35 + 43 = ,78
4482 / 54 = ,83
56 * 76 = ,4256
244 / 4 = ,61
94 - 2 = ,92
1508 / 58 = ,26
2379 / 61 = ,39
59 * 49 = ,2891
13 - 75 = ,-62
4900 / 98 = ,50
44 * 75 = ,3300
1008 / 28 = ,36
2 - 58 = ,-56
96 * 7 = ,672
80 * 49 = ,3920
70 * 17 = ,1190
2940 / 49 = ,60
79 + 40 = ,119
20 * 30 = ,600
2001 / 87 = ,23
8 - 63 = ,-55
90 * 52 = ,4680
35 + 53 = ,88
25 + 35 = ,60
100 + 5 = ,105
59 - 65 = ,-6
930 / 10 = ,93
32 * 24 = ,768
28 - 17 = ,11
1485 / 55 = ,27
29 + 80 = ,109
100 * 10 = ,1000
35 - 50 = ,-15
72 - 46 = ,26
12 + 22 = ,34
9312 / 97 = ,96
53 * 5 = ,265
52 * 35 = ,1820
53 + 85 = ,138
74 * 84 = ,6216
1632 / 17 = ,96
1260 / 21 = ,60
47 + 79 = ,126
70 - 77 = ,-7
39 + 9 = ,48
1012 / 23 = ,44
76 - 28 = ,48
3915 / 87 = ,45
56 + 53 = ,109
47 + 93 = ,140
36 - 20 = ,16
7 - 24 = ,-17
2100 / 30 = ,70
4828 / 71 = ,68
37 * 1 = ,37
82 * 32 = ,2624
588 / 42 = ,14
27 + 89 = ,116
73 - 61 = ,12
42 - 94 = ,-52
568 / 8 = ,71
11 + 90 = ,101
61 + 29 = ,90
2912 / 52 = ,56
43 * 20 = ,860
2788 / 82 = ,34
65 - 26 = ,39
37 * 92 = ,3404
97 - 100 = ,-3
87 * 64 = ,5568
4628 / 52 = ,89
68 + 15 = ,83
61 * 90 = ,5490
73 + 39 = ,112
53 * 32 = ,1696
71 - 7 = ,64
90 + 71 = ,161
3298 / 34 = ,97
880 / 20 = ,44
75 + 56 = ,131
92 * 25 = ,2300
91 * 50 = ,4550
1880 / 40 = ,47
80 - 72 = ,8
9 - 48 = ,-39
50 * 52 = ,2600
20 + 43 = ,63
7 + 15 = ,22
4350 / 75 = ,58
18 * 41 = ,738
91 - 35 = ,56
48 * 4 = ,192
1020 / 68 = ,15
46 * 35 = ,1610
65 - 1 = ,64
23 + 24 = ,47
40 - 97 = ,-57
61 * 22 = ,1342
2272 / 71 = ,32
86 + 82 = ,168
82 - 83 = ,-1
21 / 1 = ,21
4 + 49 = ,53
47 * 30 = ,1410
30 * 98 = ,2940
85 * 43 = ,3655
73 * 66 = ,4818
68 - 17 = ,51
54 * 37 = ,1998
15 * 39 = ,585
12 - 6 = ,6
3104 / 32 = ,97
94 + 74 = ,168
97 * 21 = ,2037
73 - 59 = ,14
63 + 90 = ,153
7189 / 91 = ,79
71 - 13 = ,58
99 - 21 = ,78
89 * 64 = ,5696
53 - 23 = ,30
71 - 83 = ,-12
51 - 28 = ,23
50 + 62 = ,112
43 - 96 = ,-53
48 * 83 = ,3984
16 - 29 = ,-13
10 * 73 = ,730
99 - 18 = ,81
7 + 87 = ,94
6716 / 92 = ,73
37 + 2 = ,39
19 + 51 = ,70
92 + 95 = ,187
35 * 69 = ,2415
4 + 63 = ,67
50 - 78 = ,-28
39 + 52 = ,91
456 / 8 = ,57
3 - 74 = ,-71
32 + 93 = ,125
20 + 34 = ,54
95 + 92 = ,187
6603 / 93 = ,71
60 - 40 = ,20
31 - 9 = ,22
99 - 7 = ,92
871 / 67 = ,13
10 - 36 = ,-26
56 + 23 = ,79
23 * 66 = ,1518
8 + 69 = ,77
71 - 73 = ,-2
27 + 71 = ,98
3818 / 46 = ,83
39 - 9 = ,30
13 + 48 = ,61
15 + 88 = ,103
38 + 42 = ,80
85 + 63 = ,148
85 + 46 = ,131
10 + 100 = ,110
3104 / 32 = ,97
37 - 2 = ,35
126 / 9 = ,14
71 - 64 = ,7
84 * 93 = ,7812
63 * 60 = ,3780
42 * 14 = ,588
58 - 99 = ,-41
2 * 48 = ,96
30 + 57 = ,87
5978 / 61 = ,98
44 - 37 = ,7
90 + 57 = ,147
2 - 78 = ,-76
1008 / 72 = ,14
46 - 69 = ,-23
18 * 32 = ,576
94 + 31 = ,125
2856 / 51 = ,56
540 / 30 = ,18
59 - 77 = ,-18
71 + 16 = ,87
4400 / 88 = ,50
94 + 53 = ,147
5680 / 71 = ,80
1134 / 27 = ,42
44 + 88 = ,132
34 * 36 = ,1224
52 - 94 = ,-42
7728 / 84 = ,92
24 - 77 = ,-53
14 + 76 = ,90
40 - 18 = ,22
71 * 62 = ,4402
12 - 96 = ,-84
88 + 91 = ,179
39 + 23 = ,62
11 * 21 = ,231
80 - 78 = ,2
25 * 61 = ,1525
3402 / 81 = ,42
54 + 82 = ,136
69 + 35 = ,104
945 / 45 = ,21
26 - 51 = ,-25
82 - 69 = ,13
6622 / 77 = ,86
23 + 65 = ,88
60 - 91 = ,-31
31 + 83 = ,114
1804 / 22 = ,82
46 + 35 = ,81
61 + 65 = ,126
98 + 10 = ,108
231 / 77 = ,3
17 - 19 = ,-2
76 + 72 = ,148
11 * 4 = ,44
88 + 78 = ,166
57 + 40 = ,97
10 - 99 = ,-89
93 + 85 = ,178
52 - 32 = ,20
62 + 14 = ,76
4 - 76 = ,-72
6 - 28 = ,-22
38 * 33 = ,1254
1300 / 100 = ,13
49 * 51 = ,2499
97 + 89 = ,186
1463 / 77 = ,19
5226 / 67 = ,78
38 * 46 = ,1748
85 * 10 = ,850
44 * 41 = ,1804
80 + 27 = ,107
77 + 17 = ,94
24 + 54 = ,78
57 - 78 = ,-21
73 * 9 = ,657
98 + 92 = ,190
17 * 23 = ,391
65 * 46 = ,2990
39 - 38 = ,1
175 / 35 = ,5
47 + 98 = ,145
13 + 58 = ,71
70 / 1 = ,70
66 * 36 = ,2376
53 + 66 = ,119
42 * 90 = ,3780
3 + 66 = ,69
35 * 88 = ,3080
86 * 53 = ,4558
6004 / 76 = ,79
8 - 7 = ,1
12 - 31 = ,-19
95 * 54 = ,5130
71 + 23 = ,94
35 + 41 = ,76
2343 / 71 = ,33
68 * 58 = ,3944
41 * 14 = ,574
43 + 66 = ,109
990 / 66 = ,15
67 + 27 = ,94
96 + 45 = ,141
17 * 61 = ,1037
19 + 9 = ,28
89 + 34 = ,123
46 * 87 = ,4002
43 - 5 = ,38
10 - 63 = ,-53
15 + 95 = ,110
10 + 74 = ,84
6 - 11 = ,-5
36 * 26 = ,936
8 - 15 = ,-7
41 + 54 = ,95
79 * 24 = ,1896
26 - 73 = ,-47
41 * 32 = ,1312
80 + 82 = ,162
992 / 16 = ,62
5664 / 59 = ,96
60 * 77 = ,4620
7 + 91 = ,98
9120 / 95 = ,96
1428 / 51 = ,28
44 - 19 = ,25
12 * 99 = ,1188
77 + 23 = ,100
93 / 31 = ,3
384 / 4 = ,96
80 + 9 = ,89
28 * 39 = ,1092
59 - 98 = ,-39
1288 / 23 = ,56
53 - 16 = ,37
61 * 70 = ,4270
30 * 36 = ,1080
58 + 61 = ,119
67 + 79 = ,146
60 * 19 = ,1140
3650 / 50 = ,73
97 + 55 = ,152
74 - 47 = ,27
88 / 88 = ,1
72 * 38 = ,2736
83 + 97 = ,180
5124 / 61 = ,84
2880 / 64 = ,45
31 * 30 = ,930
28 + 55 = ,83
2090 / 38 = ,55
264 / 8 = ,33
72 + 10 = ,82
95 * 49 = ,4655
11 + 53 = ,64
45 * 37 = ,1665
55 + 44 = ,99
4 - 75 = ,-71
78 * 69 = ,5382
36 * 54 = ,1944
79 - 18 = ,61
74 - 40 = ,34
88 + 35 = ,123
60 - 96 = ,-36
426 / 71 = ,6
105 / 21 = ,5
6525 / 75 = ,87
20 - 75 = ,-55
92 * 64 = ,5888
1449 / 23 = ,63
35 - 80 = ,-45
1300 / 13 = ,100
72 + 4 = ,76
79 * 36 = ,2844
56 - 90 = ,-34
1089 / 99 = ,11
1064 / 28 = ,38
30 - 20 = ,10
48 * 75 = ,3600
2646 / 98 = ,27
22 - 26 = ,-4
95 + 69 = ,164
36 + 69 = ,105
50 + 85 = ,135
54 * 18 = ,972
1961 / 53 = ,37
52 + 72 = ,124
37 + 39 = ,76
72 + 72 = ,144
4 - 15 = ,-11
4860 / 81 = ,60
4 + 58 = ,62
87 + 99 = ,186
6320 / 79 = ,80
94 + 68 = ,162
329 / 47 = ,7
3360 / 60 = ,56
78 / 78 = ,1
16 - 11 = ,5
4 * 2 = ,8
34 - 14 = ,20
16 + 23 = ,39
1188 / 36 = ,33
77 - 94 = ,-17
83 - 31 = ,52
36 - 81 = ,-45
16 / 2 = ,8
18 + 25 = ,43
4 - 76 = ,-72
